name,slug,display_name,occurrence_count,exemplar_occurrence_no,diet,type,type_group,length_m,max_ma,min_ma,era_mid_ma,survival_span_ma,class_name,family,region_example,lat,lng,unique_regions,has_any_coords,has_any_length,match_pool,data_quality_score,attack_base,defense_base,mobility_base,id,diet_code,length_norm,image_key,image_mode,image_url,image_credit,image_license
Sefapanosaurus,sefapanosaurus,Sefapanosaurus,1,1283498,unknown,,unknown,,228.0,190.8,209.4,37.19999999999999,Saurischia,,Free State,-30.299999,27.083332,1,True,False,False,1,0.5,0.5,0.5,sefapanosaurus,0.4,,sefapanosaurus,silhouette,,,
Segisaurus,segisaurus,Segisaurus,1,261839,carnivorous,small theropod,theropod,1.5,190.8,174.1,182.45,16.700000000000017,Saurischia,,Arizona,36.780556,-110.525002,1,True,True,True,3,1.0,0.55,0.9,segisaurus,1.0,0.03039073806078148,segisaurus,silhouette,,,
Segnosaurus,segnosaurus,Segnosaurus,2,489801,carnivorous,large theropod,theropod,4.0,100.5,70.6,86.1,11.800000000000004,Saurischia,Therizinosauridae,Nei Mongol,43.438751499999995,109.7673645,2,True,True,True,4,1.0,0.55,0.9,segnosaurus,1.0,0.10274963820549927,segnosaurus,silhouette,,,
Seitaad,seitaad,Seitaad,1,853661,unknown,,unknown,,190.8,174.1,182.45,16.700000000000017,Saurischia,,Utah,37.366669,-109.633331,1,True,False,False,1,0.5,0.5,0.5,seitaad,0.4,,seitaad,silhouette,,,
Selenichnus,selenichnus,Selenichnus,2,520284,unknown,,unknown,,201.3,190.8,198.175,6.25,Saurischia,,Massachusetts,42.609493,-72.540279,1,True,False,False,1,0.5,0.5,0.5,selenichnus,0.4,,selenichnus,silhouette,,,
Senqutrisauropus,senqutrisauropus,Senqutrisauropus,1,780851,unknown,,unknown,,237.0,208.5,222.75,28.5,Saurischia,Anchisauridae,Unknown,-30.366671,27.51667,1,True,False,False,2,0.5,0.5,0.5,senqutrisauropus,0.4,,senqutrisauropus,silhouette,,,
Serendipaceratops,serendipaceratops,Serendipaceratops,1,401696,unknown,,unknown,,122.46,112.03,117.245,10.429999999999993,Ornithischia,,Victoria,-38.548332,145.458054,1,True,False,False,1,0.5,0.5,0.5,serendipaceratops,0.4,,serendipaceratops,silhouette,,,
Shamosaurus,shamosaurus,Shamosaurus,2,343953,herbivorous,armored dinosaur,armored,,125.0,100.5,112.75,24.5,Ornithischia,Ankylosauridae,Dornogov,43.167,106.923832,2,True,False,False,3,0.35,1.0,0.3,shamosaurus,0.2,,shamosaurus,silhouette,,,
Shanag,shanag,Shanag,1,649434,carnivorous,small theropod,theropod,0.45,145.0,100.5,122.75,44.5,Saurischia,Dromaeosauridae,Ovorkhangai,44.241501,102.733299,1,True,True,True,4,1.0,0.55,0.9,shanag,1.0,0.0,shanag,silhouette,,,
Shantungosaurus,shantungosaurus,Shantungosaurus,3,460634,herbivorous,ornithopod,ornithopod,15.0,100.5,66.0,77.85,11.5,Ornithischia,Hadrosauridae,Shaanxi,35.956108,114.0439,3,True,True,True,4,0.35,0.6,0.75,shantungosaurus,0.2,0.4211287988422577,shantungosaurus,silhouette,,,
Shanxia,shanxia,Shanxia,1,513240,unknown,,unknown,,100.5,66.0,83.25,34.5,Ornithischia,Ankylosauridae,Shanxi,40.267223,114.248886,1,True,False,False,2,0.5,0.5,0.5,shanxia,0.4,,shanxia,silhouette,,,
Shanyangosaurus,shanyangosaurus,Shanyangosaurus,1,1328243,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,,Shaanxi,33.65221,109.901367,1,True,False,False,1,0.5,0.5,0.5,shanyangosaurus,0.4,,shanyangosaurus,silhouette,,,
Shaochilong,shaochilong,Shaochilong,1,621461,unknown,,unknown,,93.9,89.8,91.85,4.1000000000000085,Saurischia,Carcharodontosauridae,Nei Mongol,40.301338,105.943283,1,True,False,False,2,0.5,0.5,0.5,shaochilong,0.4,,shaochilong,silhouette,,,
Shenmuichnus,shenmuichnus,Shenmuichnus,2,1033166,unknown,,unknown,,237.0,174.1,203.425,31.450000000000003,Ornithischia,Anomoepodidae,Shaanxi,38.758888,110.604721,1,True,False,False,2,0.5,0.5,0.5,shenmuichnus,0.4,,shenmuichnus,silhouette,,,
Shenzhousaurus,shenzhousaurus,Shenzhousaurus,1,984394,unknown,,unknown,,130.0,122.46,126.22999999999999,7.540000000000006,Saurischia,,Liaoning,41.601398,120.8722,1,True,False,False,1,0.5,0.5,0.5,shenzhousaurus,0.4,,shenzhousaurus,silhouette,,,
Shidaisaurus,shidaisaurus,Shidaisaurus,1,651335,unknown,,unknown,,174.1,163.5,168.8,10.599999999999994,Saurischia,Metriacanthosauridae,Yunnan,24.972221,102.076385,1,True,False,False,2,0.5,0.5,0.5,shidaisaurus,0.4,,shidaisaurus,silhouette,,,
Shixinggia,shixinggia,Shixinggia,1,620355,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Oviraptoridae,Guangdong,24.950001,114.066704,1,True,False,False,2,0.5,0.5,0.5,shixinggia,0.4,,shixinggia,silhouette,,,
Shuangmiaosaurus,shuangmiaosaurus,Shuangmiaosaurus,1,602120,unknown,,unknown,,105.3,99.6,102.44999999999999,5.700000000000003,Ornithischia,,Liaoning,41.772778,120.792221,1,True,False,False,1,0.5,0.5,0.5,shuangmiaosaurus,0.4,,shuangmiaosaurus,silhouette,,,
Shunosaurus,shunosaurus,Shunosaurus,2,295296,herbivorous,sauropod,sauropod,10.0,170.3,157.3,163.65,6.5,Saurischia,,Sichuan,29.411388,104.852501,1,True,True,True,3,0.35,0.8,0.25,shunosaurus,0.2,0.27641099855282203,shunosaurus,silhouette,,,
Shuvuuia,shuvuuia,Shuvuuia,3,389060,omnivorous,small theropod,theropod,0.6,83.6,66.0,77.05,12.900000000000006,Saurischia,,Omnogov,44.216667,103.26667,2,True,True,True,3,0.65,0.55,0.9,shuvuuia,0.6,0.0043415340086830675,shuvuuia,silhouette,,,
Siamopodus,siamopodus,Siamopodus,1,565784,unknown,,unknown,,145.0,125.0,135.0,20.0,Saurischia,,Unknown,14.223333,101.62722,1,True,False,False,1,0.5,0.5,0.5,siamopodus,0.4,,siamopodus,silhouette,,,
Siamotyrannus,siamotyrannus,Siamotyrannus,1,380916,unknown,,unknown,,129.4,113.0,121.2,16.400000000000006,Saurischia,Metriacanthosauridae,Khon Kaen,16.700001,102.25,1,True,False,False,2,0.5,0.5,0.5,siamotyrannus,0.4,,siamotyrannus,silhouette,,,
Siats,siats,Siats,1,1183758,unknown,,unknown,,100.5,93.9,97.2,6.599999999999994,Saurischia,Neovenatoridae,Utah,38.900002,-111.690002,1,True,False,False,2,0.5,0.5,0.5,siats,0.4,,siats,silhouette,,,
Silvisaurus,silvisaurus,Silvisaurus,2,367091,herbivorous,armored dinosaur,armored,4.0,113.0,66.0,95.0,23.5,Ornithischia,Nodosauridae,Kansas,39.0920565,-98.110584,1,True,True,True,4,0.35,1.0,0.3,silvisaurus,0.2,0.10274963820549927,silvisaurus,silhouette,,,
Similicaudipteryx,similicaudipteryx,Similicaudipteryx,1,683563,unknown,,unknown,,125.0,113.0,119.0,12.0,Saurischia,Caudipterygidae,Liaoning,41.533611,121.2481,1,True,False,False,2,0.5,0.5,0.5,similicaudipteryx,0.4,,similicaudipteryx,silhouette,,,
Sinocalliopteryx,sinocalliopteryx,Sinocalliopteryx,1,739417,carnivorous,small theropod,theropod,2.37,129.4,122.46,125.93,6.940000000000012,Saurischia,Compsognathidae,Liaoning,41.599007,120.840065,1,True,True,True,4,1.0,0.55,0.9,sinocalliopteryx,1.0,0.05557163531114328,sinocalliopteryx,silhouette,,,
Sinoceratops,sinoceratops,Sinoceratops,1,873168,unknown,,unknown,,83.6,72.1,77.85,11.5,Ornithischia,Ceratopsidae,Shandong,37.465832,120.984718,1,True,False,False,2,0.5,0.5,0.5,sinoceratops,0.4,,sinoceratops,silhouette,,,
Sinornithoides,sinornithoides,Sinornithoides,2,458361,unknown,,unknown,,139.8,100.5,120.67500000000001,27.85000000000001,Saurischia,Troodontidae,Gansu,40.467501,102.99667,2,True,False,False,2,0.5,0.5,0.5,sinornithoides,0.4,,sinornithoides,silhouette,,,
Sinornithomimus,sinornithomimus,Sinornithomimus,1,536615,unknown,,unknown,,93.9,89.8,91.85,4.1000000000000085,Saurischia,Ornithomimidae,Nei Mongol,41.28611,103.87722,1,True,False,False,2,0.5,0.5,0.5,sinornithomimus,0.4,,sinornithomimus,silhouette,,,
Sinornithosaurus,sinornithosaurus,Sinornithosaurus,2,519797,carnivorous,small theropod,theropod,2.0,130.0,122.46,125.0925,5.265000000000008,Saurischia,Dromaeosauridae,Liaoning,41.367704,121.005165,1,True,True,True,4,1.0,0.55,0.9,sinornithosaurus,1.0,0.044862518089725044,sinornithosaurus,silhouette,,,
Sinosauropteryx,sinosauropteryx,Sinosauropteryx,3,498853,carnivorous,small theropod,theropod,1.0,130.0,122.46,126.22999999999999,7.540000000000006,Saurischia,,Liaoning,41.601398,120.8722,1,True,True,True,3,1.0,0.55,0.9,sinosauropteryx,1.0,0.015918958031837918,sinosauropteryx,silhouette,,,
Sinosaurus,sinosaurus,Sinosaurus,10,490789,unknown,,unknown,,201.3,190.8,195.05,8.5,Saurischia,,Yunnan,25.17929,102.1007465,1,True,False,False,1,0.5,0.5,0.5,sinosaurus,0.4,,sinosaurus,silhouette,,,
Sinotyrannus,sinotyrannus,Sinotyrannus,1,975932,unknown,,unknown,,129.4,113.0,121.2,16.400000000000006,Saurischia,Proceratosauridae,Liaoning,41.123329,119.741699,1,True,False,False,2,0.5,0.5,0.5,sinotyrannus,0.4,,sinotyrannus,silhouette,,,
Sinovenator,sinovenator,Sinovenator,2,536678,carnivorous,small theropod,theropod,1.0,125.45,122.46,123.955,2.990000000000009,Saurischia,Troodontidae,Liaoning,41.484877,122.798435,1,True,True,True,4,1.0,0.55,0.9,sinovenator,1.0,0.015918958031837918,sinovenator,silhouette,,,
Sinraptor,sinraptor,Sinraptor,2,459064,carnivorous,large theropod,theropod,7.6,163.5,157.3,160.4,6.199999999999989,Saurischia,Neovenatoridae,Sichuan,37.0968695,97.4089315,2,True,True,True,4,1.0,0.55,0.9,sinraptor,1.0,0.20694645441389292,sinraptor,silhouette,,,
Sinusonasus,sinusonasus,Sinusonasus,1,602122,unknown,,unknown,,125.45,122.46,123.955,2.990000000000009,Saurischia,Troodontidae,Liaoning,41.603352,120.913269,1,True,False,False,2,0.5,0.5,0.5,sinusonasus,0.4,,sinusonasus,silhouette,,,
Skartopus,skartopus,Skartopus,2,297800,unknown,,unknown,,99.6,93.5,96.55,6.099999999999994,Saurischia,,Queensland,-23.076111,142.806671,1,True,False,False,1,0.5,0.5,0.5,skartopus,0.4,,skartopus,silhouette,,,
Skorpiovenator,skorpiovenator,Skorpiovenator,1,790098,unknown,,unknown,,99.6,89.8,94.69999999999999,9.799999999999997,Saurischia,Abelisauridae,Neuquén,-39.235462,-68.807487,1,True,False,False,2,0.5,0.5,0.5,skorpiovenator,0.4,,skorpiovenator,silhouette,,,
Sonidosaurus,sonidosaurus,Sonidosaurus,1,602116,herbivorous,sauropod,sauropod,9.0,83.5,70.6,77.05,12.900000000000006,Saurischia,,Nei Mongol,43.548889,111.870834,1,True,True,True,3,0.35,0.8,0.25,sonidosaurus,0.2,0.2474674384949349,sonidosaurus,silhouette,,,
Sonorasaurus,sonorasaurus,Sonorasaurus,1,148500,unknown,,unknown,,105.3,93.5,99.4,11.799999999999997,Saurischia,Brachiosauridae,Arizona,31.81139,-110.418053,1,True,False,False,2,0.5,0.5,0.5,sonorasaurus,0.4,,sonorasaurus,silhouette,,,
Sousaichnium,sousaichnium,Sousaichnium,3,540504,unknown,,unknown,,145.0,93.5,137.2,15.599999999999994,Ornithischia,Iguanodontidae,Paraíba,-6.75,-38.233299,2,True,False,False,2,0.5,0.5,0.5,sousaichnium,0.4,,sousaichnium,silhouette,,,
Sphingopus,sphingopus,Sphingopus,5,255936,unknown,,unknown,,247.2,237.0,242.1,10.199999999999989,Saurischia,Parachirotheriidae,Saône-et-Loire,46.841946,4.551389,3,True,False,False,2,0.5,0.5,0.5,sphingopus,0.4,,sphingopus,silhouette,,,
Spiclypeus,spiclypeus,Spiclypeus,1,1328966,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Montana,47.527,-109.497803,1,True,False,False,2,0.5,0.5,0.5,spiclypeus,0.4,,spiclypeus,silhouette,,,
Spinophorosaurus,spinophorosaurus,Spinophorosaurus,1,916049,unknown,,unknown,,174.1,163.5,168.8,10.599999999999994,Saurischia,,Agadez,16.690086,7.864948,1,True,False,False,1,0.5,0.5,0.5,spinophorosaurus,0.4,,spinophorosaurus,silhouette,,,
Spinops,spinops,Spinops,1,1010560,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Alberta,50.758659,-111.393066,1,True,False,False,2,0.5,0.5,0.5,spinops,0.4,,spinops,silhouette,,,
Spinosaurus,spinosaurus,Spinosaurus,20,259976,carnivorous,large theropod,theropod,18.0,145.0,72.1,96.55,6.099999999999994,Saurischia,Spinosauridae,Meknès-Tafilalet,30.8908495,0.8808334999999998,10,True,True,True,4,1.0,0.55,0.9,spinosaurus,1.0,0.507959479015919,spinosaurus,silhouette,,,
Spinostropheus,spinostropheus,Spinostropheus,2,260836,unknown,,unknown,,145.0,93.5,117.3125,15.674999999999997,Saurischia,,Agadez,18.513150000000003,6.0894475,1,True,False,False,1,0.5,0.5,0.5,spinostropheus,0.4,,spinostropheus,silhouette,,,
Staurichnium,staurichnium,Staurichnium,3,540508,unknown,,unknown,,145.0,100.5,135.225,19.549999999999997,Ornithischia,,Paraíba,-6.694167,-38.348331,2,True,False,False,1,0.5,0.5,0.5,staurichnium,0.4,,staurichnium,silhouette,,,
Staurikosaurus,staurikosaurus,Staurikosaurus,1,486188,carnivorous,large theropod,theropod,2.0,237.0,228.0,232.5,9.0,Saurischia,Herrerasauridae,Rio Grande do Sul,-29.683001,-53.799999,1,True,True,True,4,1.0,0.55,0.9,staurikosaurus,1.0,0.044862518089725044,staurikosaurus,silhouette,,,
Stegoceras,stegoceras,Stegoceras,38,468945,herbivorous,ornithopod,ornithopod,2.4,83.6,66.0,77.05,12.900000000000006,Ornithischia,Pachycephalosauridae,Alberta,48.9750005,-110.583298,4,True,True,True,4,0.35,0.6,0.75,stegoceras,0.2,0.056439942112879886,stegoceras,silhouette,,,
Stegopelta,stegopelta,Stegopelta,1,292842,unknown,,unknown,,105.3,93.5,99.4,11.799999999999997,Ornithischia,,Wyoming,42.832222,-108.023613,1,True,False,False,1,0.5,0.5,0.5,stegopelta,0.4,,stegopelta,silhouette,,,
Stegopodus,stegopodus,Stegopodus,1,1205141,unknown,,unknown,,161.2,152.1,156.64999999999998,9.099999999999994,Ornithischia,,Utah,38.56802,-109.447945,1,True,False,False,1,0.5,0.5,0.5,stegopodus,0.4,,stegopodus,silhouette,,,
Stegosaurus,stegosaurus,Stegosaurus,69,149599,herbivorous,armored dinosaur,armored,9.0,163.5,100.5,151.15,12.300000000000011,Ornithischia,Stegosauridae,Wyoming,41.893101,-106.291,8,True,True,True,4,0.35,1.0,0.3,stegosaurus,0.2,0.2474674384949349,stegosaurus,silhouette,,,
Stenonyx,stenonyx,Stenonyx,3,520149,unknown,,unknown,,201.3,196.5,198.9,4.800000000000011,Saurischia,Anchisauripodidae,Swietokrzyskie,50.933334,20.685158,2,True,False,False,2,0.5,0.5,0.5,stenonyx,0.4,,stenonyx,silhouette,,,
Stenopelix,stenopelix,Stenopelix,1,645107,herbivorous,ceratopsian,ceratopsian,1.5,145.0,139.8,142.4,5.199999999999989,Ornithischia,,Niedersachsen,52.252357,9.066053,1,True,True,True,3,0.35,0.85,0.45,stenopelix,0.2,0.03039073806078148,stenopelix,silhouette,,,
Stokesosaurus,stokesosaurus,Stokesosaurus,3,490808,unknown,,unknown,,157.3,145.0,151.15,10.699999999999989,Saurischia,,Colorado,39.216667,-108.397202,3,True,False,False,1,0.5,0.5,0.5,stokesosaurus,0.4,,stokesosaurus,silhouette,,,
Stormbergia,stormbergia,Stormbergia,3,534735,unknown,,unknown,,201.3,190.8,196.05,10.5,Ornithischia,,Eastern Cape,-30.35,27.75,3,True,False,False,1,0.5,0.5,0.5,stormbergia,0.4,,stormbergia,silhouette,,,
Streptospondylus,streptospondylus,Streptospondylus,1,489694,unknown,,unknown,,164.7,155.7,160.2,9.0,Saurischia,,Basse-Normandie,49.416698,0.2333,1,True,False,False,1,0.5,0.5,0.5,streptospondylus,0.4,,streptospondylus,silhouette,,,
Struthiomimus,struthiomimus,Struthiomimus,17,472701,omnivorous,small theropod,theropod,4.0,83.6,66.0,77.05,11.5,Saurischia,,Alberta,50.599998,-111.477203,4,True,True,True,3,0.65,0.55,0.9,struthiomimus,0.6,0.10274963820549927,struthiomimus,silhouette,,,
Struthiosaurus,struthiosaurus,Struthiosaurus,15,372870,herbivorous,armored dinosaur,armored,2.5,83.5,66.0,77.05,12.900000000000006,Ornithischia,Nodosauridae,Alba,45.549999,16.1,8,True,True,True,4,0.35,1.0,0.3,struthiosaurus,0.2,0.059334298118668596,struthiosaurus,silhouette,,,
Styracosaurus,styracosaurus,Styracosaurus,10,150309,herbivorous,ceratopsian,ceratopsian,5.5,83.5,70.6,77.05,12.900000000000006,Ornithischia,Ceratopsidae,Alberta,50.7417355,-111.521202,1,True,True,True,4,0.35,0.85,0.45,styracosaurus,0.2,0.14616497829232997,styracosaurus,silhouette,,,
Subtiliolithus,subtiliolithus,Subtiliolithus,3,633175,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Subtiliolithidae,Gujarat,23.092222,80.916664,3,True,False,False,2,0.5,0.5,0.5,subtiliolithus,0.4,,subtiliolithus,silhouette,,,
Suchomimus,suchomimus,Suchomimus,2,571960,carnivorous,large theropod,theropod,11.0,125.0,100.5,112.75,24.5,Saurischia,Spinosauridae,Unknown,16.427223,9.108889,1,True,True,True,4,1.0,0.55,0.9,suchomimus,1.0,0.30535455861070915,suchomimus,silhouette,,,
Sulaimanisaurus,sulaimanisaurus,Sulaimanisaurus,3,740918,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Saurischia,Pakisauridae,Balochistan,29.6833,69.385834,1,True,False,False,2,0.5,0.5,0.5,sulaimanisaurus,0.4,,sulaimanisaurus,silhouette,,,
Supersaurus,supersaurus,Supersaurus,4,465134,herbivorous,sauropod,sauropod,35.0,157.3,145.0,150.75,11.5,Saurischia,Diplodocidae,Colorado,39.208237,-106.9181215,3,True,True,True,4,0.35,0.8,0.25,supersaurus,0.2,1.0,supersaurus,silhouette,,,
Suuwassea,suuwassea,Suuwassea,1,405116,unknown,,unknown,,155.7,145.0,150.35,10.699999999999989,Saurischia,Dicraeosauridae,Montana,45.25,-108.75,1,True,False,False,2,0.5,0.5,0.5,suuwassea,0.4,,suuwassea,silhouette,,,
Suzhousaurus,suzhousaurus,Suzhousaurus,2,716387,unknown,,unknown,,129.4,113.0,121.2,16.400000000000006,Saurischia,Therizinosauridae,Gansu,39.928898,98.500786,1,True,False,False,2,0.5,0.5,0.5,suzhousaurus,0.4,,suzhousaurus,silhouette,,,
Swinnertonichnus,swinnertonichnus,Swinnertonichnus,1,880484,unknown,,unknown,,247.2,242.0,244.6,5.199999999999989,Saurischia,Anchisauripodidae,England,52.970528,-1.151155,1,True,False,False,2,0.5,0.5,0.5,swinnertonichnus,0.4,,swinnertonichnus,silhouette,,,
Syntarsus,syntarsus,Syntarsus,4,483700,unknown,,unknown,,208.5,190.8,196.05,10.5,Saurischia,,Free State,-29.058888500000002,27.350277,2,True,False,False,1,0.5,0.5,0.5,syntarsus,0.4,,syntarsus,silhouette,,,
Tachiraptor,tachiraptor,Tachiraptor,1,1306174,unknown,,unknown,,201.3,145.0,173.15,56.30000000000001,Saurischia,,Tachira,8.151111,-72.018608,1,True,False,False,1,0.5,0.5,0.5,tachiraptor,0.4,,tachiraptor,silhouette,,,
Tacuarembovum,tacuarembovum,Tacuarembovum,1,609564,unknown,,unknown,,89.3,66.0,77.65,23.299999999999997,Ornithischia,,Tacuarembó,-32.216671,-55.416672,1,True,False,False,1,0.5,0.5,0.5,tacuarembovum,0.4,,tacuarembovum,silhouette,,,
Talarurus,talarurus,Talarurus,2,513492,herbivorous,armored dinosaur,armored,6.0,100.5,89.8,95.15,10.700000000000003,Ornithischia,Ankylosauridae,Dornogov,43.742084500000004,108.68847299999999,2,True,True,True,4,0.35,1.0,0.3,talarurus,0.2,0.16063675832127353,talarurus,silhouette,,,
Talenkauen,talenkauen,Talenkauen,1,520128,unknown,,unknown,,70.6,66.0,68.3,4.599999999999994,Ornithischia,,Santa Cruz,-49.854443,-72.107224,1,True,False,False,1,0.5,0.5,0.5,talenkauen,0.4,,talenkauen,silhouette,,,
Talos,talos,Talos,1,1066333,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Troodontidae,Utah,37.647072,-111.862358,1,True,False,False,2,0.5,0.5,0.5,talos,0.4,,talos,silhouette,,,
Tambatitanis,tambatitanis,Tambatitanis,1,984125,unknown,,unknown,,112.03,93.9,102.965,18.129999999999995,Saurischia,Euhelopodidae,Hyogo,35.177776,135.03334,1,True,False,False,2,0.5,0.5,0.5,tambatitanis,0.4,,tambatitanis,silhouette,,,
Tangvayosaurus,tangvayosaurus,Tangvayosaurus,2,457789,unknown,,unknown,,125.0,100.5,112.75,24.5,Saurischia,,Savannakhet,16.4,105.650002,1,True,False,False,1,0.5,0.5,0.5,tangvayosaurus,0.4,,tangvayosaurus,silhouette,,,
Tanius,tanius,Tanius,4,379966,herbivorous,ornithopod,ornithopod,,83.6,72.1,77.85,11.5,Ornithischia,,Shandong,36.903475,120.6409265,1,True,False,False,2,0.35,0.6,0.75,tanius,0.2,,tanius,silhouette,,,
Tanycolagreus,tanycolagreus,Tanycolagreus,3,536124,unknown,,unknown,,157.3,145.0,154.7,5.200000000000017,Saurischia,,Wyoming,41.967098,-106.291,2,True,False,False,1,0.5,0.5,0.5,tanycolagreus,0.4,,tanycolagreus,silhouette,,,
Taohelong,taohelong,Taohelong,1,1204611,unknown,,unknown,,145.0,100.5,122.75,44.5,Ornithischia,Nodosauridae,Gansu,35.813057,103.760559,1,True,False,False,2,0.5,0.5,0.5,taohelong,0.4,,taohelong,silhouette,,,
Tapinosaurus,tapinosaurus,Tapinosaurus,1,1299070,unknown,,unknown,,155.7,150.8,153.25,4.899999999999977,Saurischia,,Haute-Normandie,49.567944,0.114471,1,True,False,False,1,0.5,0.5,0.5,tapinosaurus,0.4,,tapinosaurus,silhouette,,,
Taponichnus,taponichnus,Taponichnus,1,457797,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Ornithischia,Hadrosauridae,Salta,-25.5,-66.0,1,True,False,False,2,0.5,0.5,0.5,taponichnus,0.4,,taponichnus,silhouette,,,
Tapuiasaurus,tapuiasaurus,Tapuiasaurus,1,916440,unknown,,unknown,,125.0,113.0,119.0,12.0,Saurischia,Nemegtosauridae,Minas Gerais,-16.684441,-44.360279,1,True,False,False,2,0.5,0.5,0.5,tapuiasaurus,0.4,,tapuiasaurus,silhouette,,,
Tarascosaurus,tarascosaurus,Tarascosaurus,1,297294,unknown,,unknown,,83.5,70.6,77.05,12.900000000000006,Saurischia,Abelisauridae,Provence-Alpes-Côte d'Azur,43.200001,5.8,1,True,False,False,2,0.5,0.5,0.5,tarascosaurus,0.4,,tarascosaurus,silhouette,,,
Tarbosaurus,tarbosaurus,Tarbosaurus,43,148629,carnivorous,large theropod,theropod,10.0,100.5,66.0,74.8,17.599999999999994,Saurischia,Tyrannosauridae,Omnogov,43.528057,100.456665,7,True,True,True,4,1.0,0.55,0.9,tarbosaurus,1.0,0.27641099855282203,tarbosaurus,silhouette,,,
Tarchia,tarchia,Tarchia,9,403433,herbivorous,armored dinosaur,armored,8.5,83.6,66.0,74.8,17.599999999999994,Ornithischia,Ankylosauridae,Omnogov,43.572498,100.452782,1,True,True,True,4,0.35,1.0,0.3,tarchia,0.2,0.23299565846599135,tarchia,silhouette,,,
Tastavinsaurus,tastavinsaurus,Tastavinsaurus,2,559778,unknown,,unknown,,125.45,122.46,123.955,2.990000000000009,Saurischia,,Aragón,40.6765195,-0.38969699999999996,1,True,False,False,1,0.5,0.5,0.5,tastavinsaurus,0.4,,tastavinsaurus,silhouette,,,
Tatankacephalus,tatankacephalus,Tatankacephalus,1,831052,unknown,,unknown,,113.0,100.5,106.75,12.5,Ornithischia,Nodosauridae,Montana,46.298439,-109.712097,1,True,False,False,2,0.5,0.5,0.5,tatankacephalus,0.4,,tatankacephalus,silhouette,,,
Tataouinea,tataouinea,Tataouinea,1,1153480,unknown,,unknown,,112.03,109.0,110.515,3.030000000000001,Saurischia,Rebbachisauridae,Tataouine,32.676388,10.172222,1,True,False,False,2,0.5,0.5,0.5,tataouinea,0.4,,tataouinea,silhouette,,,
Taupezia,taupezia,Taupezia,1,834147,unknown,,unknown,,145.0,139.8,142.4,5.199999999999989,Saurischia,,England,50.603161,-1.967718,1,True,False,False,1,0.5,0.5,0.5,taupezia,0.4,,taupezia,silhouette,,,
Taurovenator,taurovenator,Taurovenator,1,1337634,unknown,,unknown,,99.6,89.3,94.44999999999999,10.299999999999997,Saurischia,Carcharodontosauridae,Río Negro,-39.397778,-68.617775,1,True,False,False,2,0.5,0.5,0.5,taurovenator,0.4,,taurovenator,silhouette,,,
Tawa,tawa,Tawa,3,837653,unknown,,unknown,,228.0,208.5,218.25,19.5,Saurischia,,New Mexico,36.323849,-106.47506,1,True,False,False,1,0.5,0.5,0.5,tawa,0.4,,tawa,silhouette,,,
Tazoudasaurus,tazoudasaurus,Tazoudasaurus,2,539053,unknown,,unknown,,190.8,174.1,182.45,16.700000000000017,Saurischia,Vulcanodontidae,Ouarzazate,31.2647,-6.5908,1,True,False,False,2,0.5,0.5,0.5,tazoudasaurus,0.4,,tazoudasaurus,silhouette,,,
Tehuelchesaurus,tehuelchesaurus,Tehuelchesaurus,1,513365,unknown,,unknown,,157.3,145.0,151.15,12.300000000000011,Saurischia,,Chubut,-43.1675,-69.25,1,True,False,False,1,0.5,0.5,0.5,tehuelchesaurus,0.4,,tehuelchesaurus,silhouette,,,
Telmatosaurus,telmatosaurus,Telmatosaurus,11,150241,herbivorous,ornithopod,ornithopod,5.0,83.5,66.0,69.05,6.099999999999994,Ornithischia,Hadrosauridae,Alba,45.616669,22.926975,4,True,True,True,4,0.35,0.6,0.75,telmatosaurus,0.2,0.1316931982633864,telmatosaurus,silhouette,,,
Telosichnus,telosichnus,Telosichnus,1,457798,unknown,,unknown,,72.1,66.0,69.05,6.099999999999994,Ornithischia,Hadrosauridae,Salta,-25.5,-66.0,1,True,False,False,2,0.5,0.5,0.5,telosichnus,0.4,,telosichnus,silhouette,,,
Tendaguria,tendaguria,Tendaguria,1,564803,unknown,,unknown,,152.1,145.0,148.55,7.099999999999994,Saurischia,,Lindi,-9.803872,39.310329,1,True,False,False,1,0.5,0.5,0.5,tendaguria,0.4,,tendaguria,silhouette,,,
Tengrisaurus,tengrisaurus,Tengrisaurus,1,1363663,unknown,,unknown,,130.0,113.0,121.5,17.0,Saurischia,,Buryat,51.195557,106.274719,1,True,False,False,1,0.5,0.5,0.5,tengrisaurus,0.4,,tengrisaurus,silhouette,,,
Tenontosaurus,tenontosaurus,Tenontosaurus,74,259321,herbivorous,ornithopod,ornithopod,7.0,125.45,93.5,106.75,12.5,Ornithischia,,Montana,45.351299,-108.2341005,8,True,True,True,3,0.35,0.6,0.75,tenontosaurus,0.2,0.18958031837916064,tenontosaurus,silhouette,,,
